Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
59546551,Intelligenza artificiale. L'uso delle nuove macchine,Luciano Floridi,"Floridi, Luciano",Federico Cabitza,"=""883010938X""","=""9788830109384""",4,3.79,Bompiani,Paperback,192,2021,2021,,2023/07/07,"filosofia, morale","filosofia (#68), morale (#50)",read,,,,1,0
39669816,Catechismo per i non credenti,Antonin Sertillanges,"Sertillanges, Antonin",,"=""8870946142""","=""9788870946147""",0,0.0,ESD,Paperback,,2007,1930,,2018/03/28,"stopped, apologesi","stopped (#13), apologesi (#15)",stopped,,,,0,0
48613379,Le macchine sapienti. Intelligenze artificiali e decisioni umane,Paolo Benenti,"Benenti, Paolo",,"=""8821110117""","=""9788821110115""",3,3.36,Marietti,Mass Market Paperback,156,2018,,2023/07/07,2023/07/03,"filosofia, morale","filosofia (#63), morale (#45)",read,,,,1,0
24849537,Tolkien's Sacramental Vision: Discerning the Holy in Middle Earth,Craig Bernthal,"Bernthal, Craig",,"=""1621380033""","=""9781621380030""",0,4.53,Second Spring Books,Kindle Edition,318,2015,2014,,2021/11/22,"tolkien, pdf, stopped","tolkien (#7), pdf (#21), stopped (#12)",stopped,,,,0,0
18843084,Il discorso del Signore sulla montagna (Italian Edition),Augustine of Hippo,"Hippo, Augustine of",,"=""1783362367""","=""9781783362363""",2,4.38,limovia.net,Paperback,218,2013,1948,2023/07/07,2019/08/29,stopped,stopped (#11),stopped,,,,2,0
44054947,Commento all'Etica nicomachea. Vol. 2,Tommaso d'Aquino,"d'Aquino, Tommaso",,"=""8870943348""","=""9788870943344""",0,0.0,ESD,Hardcover,0,1998,,,2019/02/18,"filosofia, stopped","filosofia (#6), stopped (#10)",stopped,,,,0,0
121015569,HUMAN IN THE LOOP - Edizione digitale (Italian Edition),Paolo Benanti,"Benanti, Paolo",,"=""""","=""9791220600484""",3,3.56,MONDADORI EDUCATION,Kindle Edition,210,2022,,2023/07/07,2023/07/03,"filosofia, morale","filosofia (#64), morale (#46)",read,,,,1,0
25824758,Hijos de Dios en Cristo,Fernando Ocáriz,"Ocáriz, Fernando",,"=""""","=""""",0,0.0,Eunsa,Paperback,146,1972,1972,,2023/06/09,"dogmatica, tomismo, pdf, to-read","dogmatica (#2), tomismo (#19), pdf (#29), to-read (#166)",to-read,,,,0,0
63839480,"La Prima lettera ai Corinzi. Introduzione, versione, commento",Giuseppe Barbaglio,"Barbaglio, Giuseppe",,"=""881020607X""","=""9788810206072""",0,0.0,EDB,Paperback,936,1996,,,2022/11/27,"pdf, esegesi, to-read","pdf (#24), esegesi (#1), to-read (#165)",to-read,,,,0,0
43462429,Il ritorno di Beorhtnoth figlio di Beorhthelm,J.R.R. Tolkien,"Tolkien, J.R.R.",Giampaolo Canzonieri,"=""8845299708""","=""9788845299704""",0,3.72,Bompiani,Paperback,92,2019,1953,,2019/08/15,to-read,to-read (#63),to-read,,,,0,0
86821039,L'eco dello spirito. Teologia della coscienza morale,Aristide. FUMAGALLI,"FUMAGALLI, Aristide.",,"=""8839904581""","=""9788839904584""",4,4.00,Queriniana,Paperback,0,,,2023/06/11,2023/05/31,morale,morale (#42),read,,,,1,0
43479305,La vecchiaia-L'amicizia. Testo latino a fronte,Marcus Tullius Cicero,"Cicero, Marcus Tullius",,"=""8811364205""","=""9788811364207""",4,3.79,Garzanti Libri,Paperback,0,2006,,2023/06/08,2023/06/08,"filosofia, morale","filosofia (#62), morale (#44)",read,,,,1,0
35344610,"DOMINUS IESUS, Declaration on the Unicity and Salvific Universality of Jesus Christ and the Church",Congregation for the Doctrine of the Faith,"Faith, Congregation for the Doctrine of the",,"=""1365947211""","=""9781365947216""",0,4.55,Lulu.com,Paperback,50,2017,2000,,2021/05/11,"to-read, morale, pastorale, religione","to-read (#133), morale (#25), pastorale (#5), religione (#64)",to-read,,,,0,0
23620282,L'emozione del bene. Alcune idee sulla virtù,Giacomo Samek Lodovici,"Lodovici, Giacomo Samek",,"=""8834319575""","=""9788834319574""",4,4.00,Vita e Pensiero,Paperback,295,2010,2010,2020/09/02,2019/11/25,"tomismo, morale","tomismo (#12), morale (#8)",read,,,,2,0
85045308,Fenomenologia del dono,Jean-Luc Marion,"Marion, Jean-Luc","Emilie Tardivel, Carlo Brentari","=""8828400277""","=""9788828400271""",0,0.0,Scholé,Paperback,160,2018,,,2023/05/30,"to-read, filosofia","to-read (#164), filosofia (#61)",to-read,,,,0,0
133282743,Beati i puri di cuore: Catechesi sul discorso della montagna,Papa Giovanni Paolo II,"II, Papa Giovanni Paolo",F. Chirico,"=""8889872764""","=""9788889872765""",4,4.00,Chirico,Paperback,176,2008,2008,2023/05/30,2023/04/16,"commento-al-vangelo, spirituale","commento-al-vangelo (#8), spirituale (#39)",read,,,,1,0
83547719,Camminare nella luce dell'amore. I fondamenti della morale cristiana,Melina Livio; Noriega José; Perez-Soba Juan J.,"J., Melina Livio; Noriega José; Perez-Soba Juan",,"=""8882723488""","=""9788882723484""",0,0.0,Cantagalli,Hardcover,680,2008,,,2023/05/22,"to-read, da-comprare","to-read (#163), da-comprare (#27)",to-read,,,,0,0
16906,Splintered Light: Logos and Language in Tolkien's World,Verlyn Flieger,"Flieger, Verlyn",,"=""0873387449""","=""9780873387446""",3,4.02,The Kent State University Press,Paperback,208,2002,2000,2023/05/08,2018/03/20,"kindle, tolkien, stopped","kindle (#27), tolkien (#8), stopped (#9)",stopped,,,,1,0
38915698,"Seeking Allah, Finding Jesus: A Devout Muslim Encounters Christianity",Nabeel Qureshi,"Qureshi, Nabeel",Lee Strobel,"=""0310092647""","=""9780310092643""",0,4.59,Zondervan,Paperback,384,2018,2014,,2023/04/25,"to-read, apologesi, da-comprare, pastorale","to-read (#162), apologesi (#14), da-comprare (#26), pastorale (#18)",to-read,,,,0,0
27840555,No God but One: Allah or Jesus?: A Former Muslim Investigates the Evidence for Islam and Christianity,Nabeel Qureshi,"Qureshi, Nabeel",,"=""0310522552""","=""9780310522553""",0,4.61,Zondervan,Paperback,320,2016,2016,,2023/04/25,"to-read, apologesi, da-comprare, pastorale","to-read (#161), apologesi (#13), da-comprare (#25), pastorale (#17)",to-read,,,,0,0
52354883,Filosofia del senso comune. Logica della scienza e della fede,Antonio Livi,"Livi, Antonio",,"=""8894900193""","=""9788894900194""",4,4.00,Leonardo da Vinci,Paperback,0,2018,,2020/04/16,2020/03/13,"filosofia, pdf","filosofia (#41), pdf (#26)",read,,,,1,0
102726077,Giustificati per grazia: La giustificazione nelle lettere di Paolo,Antonio Pitta,"Pitta, Antonio",,"=""8839904905""","=""9788839904904""",5,5.00,Queriniana,Paperback,240,2018,2018,,2023/04/16,"commento-al-vangelo, pdf","commento-al-vangelo (#7), pdf (#25)",read,,,,1,0
102428511,Le virt? per la felicit?. Ricerche di filosofia morale 3,Unknown Author,"Author, Unknown",,"=""8821313190""","=""9788821313196""",0,0.0,,Paperback,0,,,,2023/04/08,"to-read, morale, filosofia","to-read (#160), morale (#40), filosofia (#59)",to-read,,,,0,0
102427851,Costituzione epistemica della filosofia morale. Ricerche di filosofia morale vol. 2,Unknown Author,"Author, Unknown",,"=""8821307220""","=""9788821307225""",0,0.0,LAS,Paperback,0,,,,2023/04/08,"to-read, filosofia","to-read (#159), filosofia (#58)",to-read,,,,0,0
89440612,La prospettiva della morale. Fondamenti dell'etica filosofica,Martin. Rhonheimer,"Rhonheimer, Martin.",,"=""8871444884""","=""9788871444888""",0,0.0,Armando,Paperback,0,,,,2023/04/08,"to-read, morale, filosofia","to-read (#158), morale (#38), filosofia (#56)",to-read,,,,0,0
71658677,"Diffamazione, Epicheia, Divorziati",Angel Rodríguez-Luño,"Rodríguez-Luño, Angel",,"=""8883333470""","=""9788883333477""",0,4.00,,Paperback,0,,2014,,2023/04/08,"to-read, morale","to-read (#157), morale (#37)",to-read,,,,0,0
117334566,"Felicità, vita buona e virtù. Saggio di filosofia morale",Giuseppe Abba,"Abba, Giuseppe",,"=""8821303047""","=""9788821303043""",0,5.00,LAS,Paperback,0,,,,2023/04/08,"to-read, morale, filosofia, tomismo","to-read (#156), morale (#36), filosofia (#55), tomismo (#17)",to-read,,,,0,0
27706500,Edipo re (Perfect Library) (Italian Edition),Sophocles,"Sophocles, Sophocles",,"=""1514140780""","=""9781514140789""",4,3.72,CreateSpace Independent Publishing Platform,Paperback,70,2015,-429,2023/03/31,2017/09/27,kindle,kindle (#26),read,,,,1,0
30257963,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,"Peterson, Jordan B.",,"=""0345816021""","=""9780345816023""",5,3.91,Random House Canada,Hardcover,409,2018,2018,2023/03/31,2019/05/09,"inglese, morale, psicologia","inglese (#9), morale (#27), psicologia (#5)",read,,,,1,0
38502699,Le ultime sette parole. Meditazioni per la Quaresima,Fulton J. Sheen,"Sheen, Fulton J.",,"=""8821534448""","=""9788821534447""",0,0.0,San Paolo Edizioni,Paperback,0,1997,,,2018/02/12,"religione, spirituale","religione (#73), spirituale (#38)",read,,,,1,0
44539090,Mondo e persona,Romano Guardini,"Guardini, Romano",,"=""8837218133""","=""9788837218133""",0,4.39,Morcelliana,Paperback,,2015,1939,,2019/03/19,to-read,to-read (#45),to-read,,,,0,0
79896537,Da principio non fu così!: Unità originaria dell'uomo e della donna. Catechesi sul libro della Genesi,Pope John Paul II,"II, Pope John Paul",,"=""8889872756""","=""9788889872758""",5,5.00,Chirico,Paperback,128,2008,,2023/02/07,2023/01/18,"morale, religione, spirituale","morale (#35), religione (#72), spirituale (#37)",read,,,,1,0
56099000,Thomas Aquinas and the Civil Economy Tradition: The Mediterranean Spirit of Capitalism (Routledge Studies in the History of Economics),Paolo Santori,"Santori, Paolo",,"=""1000386430""","=""9781000386585""",4,4.50,Routledge,Kindle Edition,170,2021,,2023/02/03,2022/10/26,"pdf, morale","pdf (#22), morale (#32)",read,,,,1,0
64415084,Cristiani per la libertà: Radici cattoliche dell'economia di mercato,Alejandro A. Chafuen,"Chafuen, Alejandro A.",,"=""8885140386""","=""9788885140387""",0,4.25,Liberilibri,Paperback,239,2007,1986,,2023/01/18,"to-read, da-comprare","to-read (#155), da-comprare (#24)",to-read,,,,0,0
76238745,Itinerari catecumenali per la vita matrimoniale,Dicastery for Laity Family and Life,"Life, Dicastery for Laity Family and",Dicastero per i laici la famiglia e la vita,"=""883155557X""","=""9788831555579""",0,4.33,Paoline Editoriale Libri,Paperback,120,2022,,,2023/01/18,"to-read, da-comprare","to-read (#154), da-comprare (#23)",to-read,,,,0,0
78815230,I segreti dell'ultima Cena. Gesù e le radici ebraiche dell'eucaristia,Brant Pitre,"Pitre, Brant",Scott Hahn,"=""8897921450""","=""9788897921455""",0,4.50,Il Timone,Paperback,224,2022,,,2023/01/18,to-read,to-read (#153),to-read,,,,0,0
12498797,Introduzione al Cristianesimo: Lezioni sul Simbolo apostolico,Pope Benedict XVI,"XVI, Pope Benedict",Gianni Francesconi,"=""8839928510""","=""9788839928511""",0,4.44,Queriniana,Paperback,368,2005,1968,,2022/12/31,"to-read, classici, sociologia","to-read (#152), classici (#8), sociologia (#2)",to-read,,,,0,0
9698613,Essenza del nichilismo,Emanuele Severino,"Severino, Emanuele",,"=""8845911098""","=""9788845911095""",1,3.51,Adelphi,Paperback,442,1995,1972,2022/12/22,2019/02/27,"filosofia, morale","filosofia (#54), morale (#29)",read,,,,1,0
6315407,Diario di un dolore,C.S. Lewis,"Lewis, C.S.",Anna Ravano,"=""884590752X""","=""9788845907524""",0,4.22,Adelphi,Paperback,92,1990,1961,,2022/11/24,"to-read, da-comprare","to-read (#151), da-comprare (#22)",to-read,,,,0,0
9649544,Amore liquido: Sulla fragilità dei legami affettivi,Zygmunt Bauman,"Bauman, Zygmunt",Sergio Minucci,"=""""","=""""",0,3.76,Laterza,Paperback,231,2003,2003,,2022/11/17,"to-read, kindle, sociologia, morale","to-read (#150), kindle (#25), sociologia (#1), morale (#34)",to-read,,,,0,0
53251376,Scoprire i beni relazionali: Per generare una nuova socialità (Italian Edition),Pierpaolo Donati,"Donati, Pierpaolo",,"=""""","=""9788849859775""",0,5.00,Rubbettino Editore,Kindle Edition,325,2019,,,2022/11/14,"to-read, pdf, morale","to-read (#149), pdf (#23), morale (#33)",to-read,,,,0,0
62797293,L'uomo immagine e somiglianza di Dio,Giorgio Maria Carbone,"Carbone, Giorgio Maria",,"=""8870944964""","=""9788870944969""",5,5.00,ESD,Paperback,291,2003,,2022/10/23,2022/09/26,"tomismo, dogmatica, morale","tomismo (#16), dogmatica (#1), morale (#31)",read,,,,1,0
63008639,I santi pagani dell'Antico Testamento,Jean Daniélou,"Daniélou, Jean",Fausto Savoldi,"=""8839914773""","=""9788839914774""",0,4.33,Queriniana,Paperback,200,1988,1956,,2022/10/17,"to-read, da-comprare","to-read (#148), da-comprare (#21)",to-read,,,,0,0
62991423,"La coscienza del bene. La voce etica interiore, le sue deroghe alle norme, l'imputabilità morale, l'obiezione alle leggi",Giacomo Samek Lodovici,"Lodovici, Giacomo Samek",,"=""884675803X""","=""9788846758033""",0,0.0,ETS,Paperback,204,2020,,,2022/10/14,"to-read, morale","to-read (#147), morale (#30)",to-read,,,,0,0
35518464,Da Aristotele a Freud: Saggio di storia della psicologia (Italian Edition),Martín F. Echavarría,"Echavarría, Martín F.",,"=""8893280264""","=""9788893280266""",0,4.00,D'Ettoris Editori,Kindle Edition,182,2016,,,2017/10/22,"filosofia, morale","filosofia (#23), morale (#5)",read,,,,1,0
29421482,Il coraggio di avere paura,Marie-Dominique Molinié,"Molinié, Marie-Dominique",,"=""8888287175""","=""9788888287171""",3,4.48,Parva,Hardcover,0,2006,1988,2016/03/12,2016/03/05,,,read,,,,1,0
474651,"Human Life, Action and Ethics: Essays by G.E.M. Anscombe (St Andrews Studies in Philosophy and Public Affairs)",G.E.M. Anscombe,"Anscombe, G.E.M.","Luke Gormally, Mary Geach","=""1845400615""","=""9781845400613""",0,4.25,Imprint Academic,Paperback,298,2006,2005,,2020/09/24,"to-read, da-comprare, morale","to-read (#109), da-comprare (#20), morale (#28)",to-read,,,,0,0
33396862,Modern Moral Philosophy,G.E.M. Anscombe,"Anscombe, G.E.M.",,"=""""","=""""",0,3.98,Royal Institute of Philosophy,Unknown Binding,16,1958,,,2020/03/18,"da-comprare, morale, to-read","da-comprare (#10), morale (#11), to-read (#146)",to-read,,,,0,0
38903412,Il discorso breve: La fede in Cristo,Giacomo Biffi,"Biffi, Giacomo",,"=""8870948803""","=""9788870948806""",4,4.00,ESD,Paperback,272,2014,,2022/07/29,2018/03/01,"apologesi, pastorale","apologesi (#12), pastorale (#14)",read,,,,1,0
61669270,Incarnazione digitale. Custodire l'umano nell'infosfera,Luca Peyron,"Peyron, Luca",,"=""8801065477""","=""9788801065473""",0,2.00,ElleDiCi,Paperback,160,2019,,,2022/07/23,"to-read, filosofia, pastorale","to-read (#145), filosofia (#53), pastorale (#16)",to-read,,,,0,0
61436801,"La roccia e la casa: Socialità, bene comune e famiglia",Livio Melina,"Melina, Livio",,"=""8821579972""","=""9788821579974""",0,0.0,San Paolo,Paperback,184,2013,,,2022/07/13,"to-read, morale","to-read (#144), morale (#26)",to-read,,,,0,0
58792288,A servizio della verità: Sacerdozio e vita ascetica (Italian Edition),Robert Sarah,"Sarah, Robert",,"=""8864099247""","=""9788864099248""",0,4.33,Fede & Cultura,Kindle Edition,0,2021,,,2022/06/20,"to-read, pastorale, spirituale","to-read (#143), pastorale (#15), spirituale (#36)",to-read,,,,0,0
37835005,Il problema dell'ateismo,Augusto Del Noce,"Noce, Augusto Del",,"=""""","=""""",0,4.22,Il Mulino,Hardcover,604,1990,1964,,2019/02/19,to-read,to-read (#37),to-read,,,,0,0
36212065,Le confutazioni sofistiche,Aristotle,"Aristotle, Aristotle",Paolo Fait,"=""884208316X""","=""9788842083160""",4,3.75,laterza,Paperback,250,2007,-347,2019/03/27,2019/02/11,filosofia,filosofia (#5),read,,,,1,0
12637406,"Dialogo tra un filosofo, un giudeo e un cristiano",Pierre Abélard,"Abélard, Pierre","Mariateresa Fumagalli Beonio Brocchieri, Cristina Trovò","=""8817168815""","=""9788817168816""",3,3.72,BUR Biblioteca Universale Rizzoli,Paperback,311,1992,1139,2022/05/28,2018/02/04,filosofia,filosofia (#52),read,,,,1,0
19479102,De perfectione spiritualis vitae,Thomas Aquinas,"Aquinas, Thomas",,"=""""","=""""",0,3.89,,Unknown Binding,,,,,2020/12/14,"to-read, da-comprare, religione, spirituale","to-read (#115), da-comprare (#14), religione (#57), spirituale (#27)",to-read,,,,0,0
18595429,La Somma Teologica di San Tommaso d'Aquino in compendio,Thomas Aquinas,"Aquinas, Thomas",Giuseppe Barzaghi,"=""8870947378""","=""9788870947373""",5,4.15,ESD-Edizioni Studio Domenicano,Paperback,0,2009,1273,,2017/10/03,"tomismo, filosofia","tomismo (#10), filosofia (#21)",read,,,,1,0
32066382,De Ente et Essentia (Italian Edition),Thomas Aquinas,"Aquinas, Thomas","Tommaso d'Aquino, Sacchi Martino","=""8867050109""","=""9788867050109""",0,3.96,Ledizioni,Kindle Edition,60,2012,1256,,2017/12/26,stopped,stopped (#8),stopped,,,,0,0
28243597,I Vangeli del Natale,René Laurentin,"Laurentin, René",,"=""8838412243""","=""9788838412240""",5,4.67,Piemme,Paperback,272,1987,1982,2016/01/15,2015/12/19,,,read,,,,1,0
37838128,Lettera apostolica Salvifici Doloris,Pope John Paul II,"II, Pope John Paul",,"=""8831506692""","=""9788831506694""",5,4.59,Paoline Editoriale Libri,Paperback,92,1998,1984,2022/03/08,2018/01/05,"pastorale, religione, spirituale","pastorale (#12), religione (#68), spirituale (#33)",read,,,,1,0
23832899,Il senso religioso (Saggi) (Italian Edition),Luigi Giussani,"Giussani, Luigi",,"=""8858609131""","=""9788858609132""",4,4.28,Rizzoli,Kindle Edition,229,2011,1986,2018/08/26,2017/09/27,,,read,,,,1,0
36218127,La Divina Liturgia,John Chrysostom,"Chrysostom, John",,"=""""","=""""",0,4.56,,Kindle Edition,34,2017,1967,,2018/12/20,to-read,to-read (#10),to-read,,,,0,0
60047417,La fuga immobile. Diario spirituale,Divo Barsotti,"Barsotti, Divo",,"=""8821551466""","=""9788821551468""",0,0.0,San Paolo,Paperback,0,2004,,,2022/01/06,"to-read, religione, spirituale","to-read (#142), religione (#70), spirituale (#35)",to-read,,,,0,0
56329611,Le responsabilità dei preti,Divo Barsotti,"Barsotti, Divo",,"=""""","=""""",0,0.0,San Paolo,Unknown Binding,223,2010,,,2022/01/06,"to-read, pastorale, spirituale, religione","to-read (#141), pastorale (#13), spirituale (#34), religione (#69)",to-read,,,,0,0
44022185,Opera omnia di Joseph Ratzinger 12: Annunciatori della parola e servitori della vostra gioia,Pope Benedict XVI,"XVI, Pope Benedict",,"=""8820990792""","=""9788820990794""",0,5.00,Libreria Editrice Vaticana,Hardcover,982,2013,,,2021/11/24,"to-read, pastorale, religione","to-read (#140), pastorale (#11), religione (#67)",to-read,,,,0,0
44022145,Opera omnia di Joseph Ratzinger. 11: Teologia della Liturgia,Pope Benedict XVI,"XVI, Pope Benedict",,"=""8820984156""","=""9788820984151""",0,4.00,Libreria Editrice Vaticana,Hardcover,858,2010,,,2021/11/23,"to-read, religione","to-read (#139), religione (#66)",to-read,,,,0,0
36130762,I miei pensieri - La storia di un'anima (Italian Edition),Thérèse of Lisieux,"Lisieux, Thérèse of",,"=""8884243793""","=""9788884243799""",5,4.43,Mimep Docete,Kindle Edition,340,2016,1898,2021/11/22,2017/09/27,"religione, spirituale","religione (#51), spirituale (#23)",read,,,,1,0
17228021,Lettera ai Romani. Vol. 1: Rm 1-5,Romano Penna,"Penna, Romano",,"=""8810206231""","=""9788810206232""",5,5.00,EDB,Hardcover,495,2004,2004,2021/11/19,2021/10/03,commento-al-vangelo,commento-al-vangelo (#6),read,,,,1,0
9724907,Racconti di un pellegrino russo,Anonymous,"Anonymous, Anonymous","Milli Martinelli, Cristina Campo","=""8845254453""","=""9788845254451""",3,4.36,Bompiani,Mass Market Paperback,374,2017,1881,2021/11/19,2021/10/15,"religione, romanzo, spirituale","religione (#65), romanzo (#6), spirituale (#32)",read,,,,1,0
41197192,Il pensiero debole,Gianni Vattimo,"Vattimo, Gianni",Pier Aldo Rovatti,"=""8807721775""","=""9788807721779""",0,3.67,Feltrinelli,Paperback,262,2010,2000,,2019/02/27,to-read,to-read (#41),to-read,,,,0,0
13603105,Apologia di Socrate,Plato,"Plato, Plato",Vito Stazzone,"=""""","=""""",5,4.19,La Scuola,Paperback,75,1959,-399,2021/10/24,2021/08/26,"pdf, filosofia","pdf (#20), filosofia (#51)",read,,,,1,0
42930540,"Conversione pastorale per la famiglia: sì, ma quale?: Contributo del Pontificio Istituto Giovanni Paolo II al Sinodo (Italian Edition)",Livio Melina,"Melina, Livio",,"=""8868792311""","=""9788868792312""",0,0.0,Edizioni Cantagalli,Kindle Edition,71,2015,,,2021/10/05,"to-read, da-comprare, pastorale","to-read (#138), da-comprare (#19), pastorale (#10)",to-read,,,,0,0
59221416,Disorientamento pastorale. La fallacia umanistica al posto della verità rivelata?,Danilo Quinto,"Quinto, Danilo",,"=""8888926879""","=""9788888926872""",0,0.0,Leonardo da Vinci,Paperback,0,2017,,,2021/10/05,"da-comprare, pastorale","da-comprare (#18), pastorale (#9)",read,,,,0,0
26199557,Dogma e pastorale. L’ermeneutica del Magistero tra Vaticano II e Sinodo sulla famiglia﻿,Antonio Livi,"Livi, Antonio","Enrico Maria Radaelli, Stefano Carusi","=""8888926836""","=""9788888926834""",0,5.00,Casa Editrice Leonardo Da Vinci,Paperback,216,2015,2015,,2021/10/05,"to-read, da-comprare, pastorale","to-read (#137), da-comprare (#17), pastorale (#8)",to-read,,,,0,0
43246721,"Dogma, teologia e pastorale: Un teologo parla (Italian Edition)",Antonio Livi,"Livi, Antonio","Aurelio Porfiri, Riccardo Cascioli","=""9887897019""","=""9789887897019""",0,0.0,Chorabooks,Kindle Edition,75,2018,,,2021/10/05,"to-read, da-comprare, pastorale","to-read (#136), da-comprare (#16), pastorale (#7)",to-read,,,,0,0
31827229,Pastores Dabo Vobis,Pope John Paul II,"II, Pope John Paul",,"=""0851838081""","=""9780851838083""",5,4.73,Catholic Truth Society,Paperback,226,1992,1992,2021/09/21,2021/04/14,"pdf, religione, spirituale","pdf (#15), religione (#61), spirituale (#29)",read,,,,1,0
48643128,Guida dei peccatori,Louis de Grenade,"Grenade, Louis de",,"=""8881550881""","=""9788881550883""",0,4.64,Ares ,Paperback,0,1993,1567,,2019/10/30,"religione, spirituale, to-read","religione (#46), spirituale (#18), to-read (#96)",to-read,,,,0,0
19335902,Evangelii Gaudium: The Joy of the Gospel,Pope Francis,"Francis, Pope",,"=""1593252625""","=""9781593252625""",3,4.44,Word Among Us Press,Paperback,224,2014,2013,2021/08/23,2021/04/19,"pastorale, pdf","pastorale (#4), pdf (#18)",read,,,,1,0
18111359,Spirito del Curato d'Ars,John Vianney,"Vianney, John",Alfred Monnin,"=""8881554771""","=""9788881554775""",0,4.25,Ares,Paperback,224,2009,2009,,2021/07/18,agiografia,agiografia (#4),read,,,,1,0
56436017,Abbi a cuore il Signore,Maestro di San Bartolo,"Bartolo, Maestro di San",,"=""8892223429""","=""9788892223424""",0,5.00,San Paolo Edizioni,Hardcover,320,2020,2020,,2021/07/17,to-read,to-read (#135),to-read,,,,0,0
18753581,An Illustrated Book of Bad Arguments,Ali Almossawi,"Almossawi, Ali",Alejandro Giraldo,"=""098993120X""","=""9780989931205""",3,3.81,JasperCollins Publishers,Hardcover,56,2013,2013,,2019/02/11,"filosofia, pdf","filosofia (#50), pdf (#19)",read,,,,1,0
9217323,La Repubblica,Plato,"Plato, Plato","Mario Vegetti, Franco Sartori","=""8842045446""","=""9788842045441""",5,3.96,Laterza,Paperback,345,2007,-400,,2018/09/18,filosofia,filosofia (#49),read,,,,1,0
2134134,Fedón/Fedro,Platón,"Platón, Platón",,"=""8495994577""","=""9788495994578""",4,3.92,"MESTAS Ediciones, S.L.",Paperback,192,2004,,2018/05/18,2018/05/04,filosofia,filosofia (#48),read,,,,3,0
5922,The Great Heresies,Hilaire Belloc,"Belloc, Hilaire",,"=""""","=""""",4,4.23,TAN Books,Paperback,161,1938,1938,2021/06/15,2017/12/26,,,read,,,,1,0
58241391,San Francesco preghiera vivente. L'infinitamente piccolo davanti all'Infinitamente Grande,Barsotti Divo,"Divo, Barsotti",,"=""8821563146""","=""9788821563140""",0,0.0,San Paolo,Paperback,402,2008,,,2021/06/01,to-read,to-read (#134),to-read,,,,0,0
22521865,Sant'Antonio da Padova. Il Santo che tutto il mondo ama.,Riccardo Abati,"Abati, Riccardo",,"=""8862775113""","=""9788862775113""",0,4.14,GOODmood,Kindle Edition,64,2012,2013,,2017/09/27,,,read,,,,1,0
55753694,Peter Seewald Benedetto XVI: Una vita,Peter Seewald,"Seewald, Peter",,"=""8811814308""","=""9788811814306""",0,4.60,Garzanti,Hardcover,1296,2020,,,2021/05/03,"to-read, agiografia","to-read (#132), agiografia (#3)",to-read,,,,0,0
57791714,discorso di Giovanni Paolo II ai membri della penitenzieria apostolica,Papa Giovanni Paolo II,"II, Papa Giovanni Paolo",,"=""""","=""""",0,0.0,,Unbound,,1993,,,2021/04/19,"to-read, morale, pastorale, pdf","to-read (#131), morale (#24), pastorale (#3), pdf (#17)",to-read,,,,0,0
57772070,La rivincita del crocifisso. Riflessioni sull'avvenimento Pasquale,Giacomo Biffi,"Biffi, Giacomo",,"=""8870946835""","=""9788870946833""",0,0.0,ESD,Paperback,0,2008,,,2021/04/18,"to-read, pastorale, religione, commento-al-vangelo","to-read (#130), pastorale (#2), religione (#63), commento-al-vangelo (#5)",to-read,,,,0,0
57761764,ai membri della penitenzieria apostolica,Papa Giovanni Paolo II,"II, Papa Giovanni Paolo",,"=""""","=""""",0,0.0,Vatican.va,Unknown Binding,,,,,2021/04/17,"to-read, pastorale, morale, spirituale","to-read (#129), pastorale (#1), morale (#23), spirituale (#31)",to-read,,,,0,0
57746983,Il rinnovamento della catechesi,cei,"cei, cei",,"=""""","=""""",0,0.0,Libreria Editrice Vaticana,Paperback,144,1989,,,2021/04/15,"to-read, pdf, religione","to-read (#127), pdf (#16), religione (#62)",to-read,,,,0,0
57728075,"Prima Lettera ai Corinzi, Una comunità impara ad amare",Jerome Murphy-O'Connor,"Murphy-O'Connor, Jerome",,"=""""","=""""",0,0.0,Cittadella Editrice,Paperback,,2008,,,2021/04/13,"to-read, commento-al-vangelo","to-read (#126), commento-al-vangelo (#4)",to-read,,,,0,0
37707280,Super Boethium De Trinitate,Tommaso D´Aquino,"D´Aquino, Tommaso",,"=""8870942716""","=""9788870942712""",0,5.00,ESD,Hardcover,0,,,,2017/12/26,"filosofia, pdf, tomismo","filosofia (#47), pdf (#14), tomismo (#15)",read,,,,1,0
12931125,Tolkien e la filosofia,Roberto Arduini,"Arduini, Roberto","Claudio Antonio Testi, Saverio Simonelli, Lorenzo Gammarelli, Alberto Ladavas, Tom Shippey, Franco Manni, Verilyn Flieger, Andrea Monda, Wu Ming 4, Christopher Garbowski","=""8821191664""","=""9788821191664""",3,3.67,Marietti 1820,Paperback,156,2011,2011,2017/12/04,2017/12/01,,,read,,,,1,0
49517073,Vita consecrata. Esortazione apostolica postsinodale. La vita consacrata e la sua missione nella Chiesa. Nota pastorale,Pope John Paul II,"II, Pope John Paul",,"=""8831512188""","=""9788831512183""",5,4.35,Paoline,Paperback,,1997,1996,2019/09/26,2019/09/02,"religione, spirituale","religione (#42), spirituale (#15)",read,,,,1,0
